entrezID	val
NM_001204118	388512	-1.03459997470779
NM_207392	388533	2.30068740975338
NM_001242802	388536	-0.790132384549074
NR_110551	388561	2.01842782686318
NM_001288583	388588	0.198500691327288
NM_001252269	388650	-0.8942641405465
NR_027468	388685	2.41460728769701
NM_212551	388695	1.37530905064509
NM_001206641	388753	3.60985601945977
NR_027241	388796	3.21602353860245
NR_027790	388815	-2.60702243842356
NM_212552	388962	3.32873185692218
NM_001042679	389	6.18169614804347
NM_001300810	3891	1.73089397586464
NM_001134656	389114	0.137845334803085
NM_001193283	389170	-1.97777677337221
NM_001128591	389362	2.54867725229586
NM_207409	389383	-0.793747333357963
NM_203395	389434	-2.4493575539149
NM_004986	3895	5.09358398206652
NM_001287260	389668	2.03290107647368
NM_001143963	3897	2.20813030623436
NR_126046	389741	0.597947494475337
NM_001276366	389766	-1.93984509884947
NM_002285	3899	-1.21753194723962
NM_001129826	389903	-1.77864585086701
NM_001303253	39	2.73301834641776
NM_005168	390	2.77511333442778
NM_001289027	3903	1.44374832475309
NM_002288	3904	-1.81177912736408
NM_001294328	390748	-5.17500770332468
NM_000426	3908	-1.97535918016418
NM_000227	3909	-0.0509346552381191
NM_001193622	390940	1.02727700632782
NM_001145078	390980	0.66580923903163
NM_002290	3910	1.23642879603126
NM_000228	3914	3.99964565703625
NM_005562	3918	3.54323271502969
NM_013995	3920	3.97984705402034
NM_002295	3921	8.17466738908563
NM_001012446	392307	-3.58407351656842
NM_005563	3925	6.16800174433269
NR_103709	392509	-3.96321706349749
NM_006148	3927	4.75469119366176
NM_001666	393	5.12743575821827
NM_002296	3930	2.74343524223038
NM_005356	3932	2.13392935756376
NM_001252619	3933	-3.62613145281607
NM_005566	3939	6.33087637986287
NM_001030055	394	2.40567915529355
NM_002300	3945	6.25349112144142
NM_017448	3948	-2.33458690632793
NM_000527	3949	2.186479825209
NM_001287242	395	-0.664839504077144
NM_001198687	3953	0.849393204095423
NM_002304	3955	2.30096269076695
NM_002306	3958	6.71006260444685
NM_004309	396	6.4446539376523
NM_201545	3964	1.2396809013529
NM_002308	3965	4.08551174811628
NM_001257135	3976	1.02458151823242
NM_002310	3977	-0.760189332295545
NM_000234	3978	2.77318534005179
NM_013975	3980	2.17746062981225
NM_206937	3981	-0.403547719597914
NM_006720	3983	2.33223442355546
NM_001204426	3984	3.83661339595199
NM_005569	3985	3.6261242081706
NM_001193482	3987	3.47511799417939
NM_001127605	3988	2.10173706706773
NM_001278367	399	-0.345144655318654
NM_001031803	3993	4.69173733769888
NM_001042522	399473	0.57280791415009
NM_001003682	399474	0.633455567628115
NM_001174118	399664	3.93591274685675
NM_001035254	399665	3.79199540971986
NM_203309	399671	-2.74456395928562
NM_203318	399687	2.66661367293695
NR_024256	399717	-0.269974834315962
NM_212554	399818	-0.0777207650649135
NM_207429	399948	-1.43099820364051
NM_001301089	399979	1.32294642404817
NM_001177	400	3.12765123580066
NM_170707	4000	6.34681959035916
NM_001198557	4001	3.24571219700792
NM_001008404	400258	-2.62298999125254
NM_001270428	4004	-0.348829786630366
NR_037652	400410	0.986645690154562
NM_001142315	4005	2.1710174936929
NM_001001683	400569	2.43943515497327
NR_103738	400618	0.267947514873556
NM_001144068	400720	0.324723818570246
NM_001103160	400745	-3.55051857948679
NM_001085375	400793	1.30585612267605
NM_005358	4008	1.21795028757293
NM_001277444	400818	0.241706002892173
NR_027067	400866	-2.02209250512846
NM_177398	4009	-2.55776901801917
NR_125756	400916	3.40929777270159
NR_110479	400931	2.21354279439918
NM_002316	4010	1.52618570823708
NR_110468	401022	-3.02801618433032
NR_040005	401074	-1.32806391326105
NR_109842	401082	-0.526458175109673
NR_027038	401093	-1.29528633507779
NM_001168243	401115	4.33985146252115
NM_001170700	401124	-3.25308002635485
NM_212557	401138	1.87614394776061
NM_207491	401145	-2.00777579594642
NM_001001701	401152	3.13343260846577
NM_001029875	401190	-3.33499971597521
NM_005575	4012	-1.30701651211109
NM_001164479	401207	-0.701393288239897
NR_026856	401232	0.535563441473408
NR_103446	401264	-0.930628860210929
NM_014622	4013	1.0931363966432
NR_015442	401397	4.10014407812002
NR_125718	401398	-2.2983598355267
NM_001114726	401399	-1.39899196034553
NM_001099673	401466	2.95463697449726
NR_109794	401474	-1.36999637134464
NM_002317	4015	1.55327962334566
NM_001001790	401505	5.30633665413981
NM_001286971	401541	0.655234375162139
NM_001276376	401551	-5.09143701633336
NR_033381	401577	-0.335443966669368
NR_026680	401884	-0.688432533052017
NM_001667	402	4.8658100496173
NM_001101677	402381	-5.18963307385771
NM_006151	4025	-3.33515665628568
NM_001167672	4026	3.18015473252341
NM_006152	4033	1.03972660599928
NR_122077	403323	-1.00292804407116
NM_002319	4034	4.33936507855353
NM_001271875	404093	3.16291748825425
NM_002335	4041	4.39031199045326
NM_205841	404203	-2.55719969107127
NR_110330	404266	-1.17106943569801
NM_002337	4043	2.11940452386434
NM_001013255	4046	5.13568189137223
NM_001303113	404636	-1.29808824765686
NM_002340	4047	3.50065209350821
NM_001005356	404785	-3.63660766842755
NM_000895	4048	2.89055237049795
NM_000595	4049	-3.84426887160137
NM_001668	405	1.10209882471238
NM_002341	4050	1.24715268151406
NM_001199209	4051	-3.35024679835843
NM_001166265	4052	2.51069336034017
NM_021070	4054	4.31261876232498
NM_002342	4055	5.21575924384355
NM_001199149	4057	6.23912874202124
NM_206961	4058	-0.799334251974373
NM_005581	4059	5.55816635389438
NM_001297722	406	-0.536279577021751
NM_002346	4061	7.74795063979507
NM_002347	4062	-0.747661884211321
NM_001261457	4063	-0.655393536319184
NM_001111097	4067	1.80879925647097
NM_002351	4068	-0.677664866258098
NM_002355	4074	3.98339002560987
NM_005898	4076	4.00008392018533
NM_031862	4077	2.51381214404001
NR_027350	407975	-0.712181382013683
NM_020251	408	0.568214214760149
NM_002357	4084	1.07743864081273
NM_001003688	4086	1.66979615258615
NM_005901	4087	1.28652971846985
NM_005902	4088	1.05887737876612
NR_047516	409	3.07311984093478
NM_001001420	4090	1.05308640810185
NM_005585	4091	1.80265363547823
NM_005904	4092	2.10603501213607
NM_001127217	4093	-1.28498646457597
NM_001031804	4094	1.23675913160171
NM_002359	4097	3.15794229410865
NM_002361	4099	-4.66840215596483
NM_001095	41	0.322620197549901
NM_000487	410	3.35392569421181
NM_002362	4103	-0.192892005887518
NM_005363	4105	-1.43045610713538
NM_001166401	4107	-4.6197464521336
NM_000046	411	0.811928598351274
NM_005366	4110	-5.12975896852097
NM_005367	4111	-3.95734772591166
NM_177415	4112	-3.84873531709287
NM_005906	4117	-0.484413545778795
NM_002371	4118	0.0498218382094437
NM_006715	4123	3.2777464793302
NM_000528	4125	4.91428915592257
NM_000240	4128	-1.2742604010107
NM_002374	4133	0.462933603869906
NM_002375	4134	4.53576231474436
NM_033063	4135	-0.117524175638717
NM_001203251	4137	-1.07262675507975
NM_018650	4139	-0.451656065363543
NM_001128920	4140	1.79518104307325
NM_001168390	414152	-2.75104704122616
NR_027152	414235	-1.05569166906618
NR_046422	414328	-0.0162647961602104
NM_139355	4145	1.1103503172478
NM_030583	4147	0.834070707119972
NR_102327	414777	-0.569312617215926
NM_145112	4149	2.10123592189048
NM_000047	415	-0.366907508438742
NM_001042539	4150	5.23958521083846
NM_005368	4151	3.50267346085326
NM_001204142	4152	1.84518189386875
NM_207294	4154	1.24687047185639
NM_001025100	4155	1.8788357686927
NM_001201539	416	-2.6051955627602
NM_002387	4163	-0.159150222564651
NM_001197320	4170	4.73000572253496
NM_004526	4171	3.66437058506577
NM_002388	4172	4.03170464771718
NM_182746	4173	4.43941146081315
NM_005916	4176	4.70084567275829
NM_172353	4179	2.99281807521542
NM_005586	4188	5.23013572810106
NM_001130017	419	3.15646426724096
NM_001199111	4190	4.57944538565164
NM_005918	4191	5.05728061107746
NM_002391	4192	6.75154467303649
NM_002392	4193	0.681861497462488
NM_001204172	4194	0.624373322196937
NM_002396	4200	2.39268775075198
NM_001110792	4204	2.54889477378189
NM_005587	4205	1.45221380934857
NR_027308	4207	0.283998252553879
NM_002397	4208	0.0376792286268601
NM_001271629	4209	2.61358115631021
NM_001198536	4210	0.680077703582064
NM_170675	4212	-1.26524715098064
NM_002401	4215	2.64586195661923
NM_006724	4216	0.932401610743286
NM_130799	4221	3.8323524437582
NM_001040002	4222	-0.241519606193054
NM_177525	4232	3.00927483464758
NM_000245	4233	1.49393481719787
NM_005371	4234	3.25636664294626
NM_002403	4237	5.42614779591978
NM_001135037	4238	0.549389950019705
NM_002404	4239	3.87301013067649
NM_005928	4240	7.2085494033244
NM_005929	4241	4.88265303308711
NM_002405	4242	1.46686076605442
NM_001114619	4245	4.77712232488018
NM_001098270	4248	0.95982168190543
NM_203354	4253	1.16351277587052
NM_000899	4254	-0.6099136390925
NM_000900	4256	8.74130708733548
NM_020300	4257	5.87566364178857
NM_002413	4258	2.75611786861925
NM_001286402	4261	1.93819088769382
NM_002414	4267	4.83554241482187
NM_177924	427	3.17230864280174
NM_001289160	4277	-1.72727793107901
NM_033290	4281	0.503483945878562
NM_198159	4286	-0.325039752203588
NM_004993	4287	0.66410678264843
NM_001145966	4288	3.20407920574802
NM_013255	4289	1.32778458264857
NM_022443	4291	1.4607915171006
NM_001167618	4292	1.03862314817313
NM_001284230	4293	-0.249910496434496
NM_005933	4297	2.95427567345749
NM_001166693	4299	0.266208535305512
NM_001302622	43	0.494902316057375
NM_004529	4300	0.645050770156547
NM_001207008	4301	3.57392417017214
NM_005938	4303	1.72348477466132
NM_000901	4306	-1.74534157433196
NM_007287	4311	-0.0688432935678141
NM_002421	4312	2.16946806057733
NM_001302510	4313	5.15567550130379
NM_001671	432	0.112537998103881
NM_002429	4327	1.67752096972724
NM_005589	4329	1.23144941847573
NM_080913	433	-2.90627533539779
NM_002431	4331	3.18655652291038
NR_003090	4336	-1.42886485412805
NM_001075098	4337	0.754549765128317
NM_176806	4338	1.53698527878518
NM_001170418	4340	0.223251113611502
NM_001130079	4343	4.01845891979746
NM_005944	4345	1.68360455265007
NM_000048	435	2.35077996277098
NM_001015052	4350	4.07019938567526
NM_002435	4351	1.7154069228734
NM_002436	4354	1.61883042085784
NM_001278376	4355	-0.71720698883619
NR_003562	4356	0.887078108640087
NM_021126	4357	4.00721939732001
NM_005591	4361	0.790966879046597
NM_004043	438	-1.98102478090137
NM_145895	43849	1.87154179958025
NR_130926	439921	4.47701516389399
NR_027052	439931	0.543442672389349
NR_036502	439949	-0.870553037226051
NM_001178077	440	2.61335659727737
NM_015012	440026	2.31670298496448
NR_033396	440044	-0.584128679256752
NM_001170738	440073	-1.07606330542971
NR_036477	440104	0.79008325252448
NM_001004127	440138	1.34909205001534
NR_027410	440270	4.38722096264575
NR_038448	440288	0.290245749852741
NM_198181	440295	0.529984622428285
NM_001253793	440335	2.86755612814307
NR_024370	440356	-1.91409999307792
NM_001004333	440400	5.41248322519007
NM_001099269	440515	0.998485712901119
NR_024371	440556	-1.60787299202
NM_001032363	440574	1.90996071276709
NM_001024599	440689	1.00289170927543
NR_045648	440822	-1.92564125661853
NR_033320	440823	-0.56839890590524
NR_046111	440894	0.324218903885431
NR_109821	441094	-1.37960804464439
NM_001276460	441168	1.26432055408804
NR_015449	441191	0.97970733622748
NR_103527	441242	1.34948485276236
NM_001045477	441457	-0.600468149118731
NM_001256699	441476	0.197082609758788
NM_001243536	441869	1.7107132027744
NR_036659	441951	4.8160719196142
NM_207499	442213	1.0831834739777
NM_001128085	443	-2.83325591854376
NM_012223	4430	2.04311156614187
NM_001144887	4435	-0.579001858813917
NM_001258281	4436	2.61076188697635
NM_172166	4439	-2.99460204327618
NM_004318	444	2.26955605797766
NM_054012	445	5.42715894027791
NM_001291821	445571	1.74442650183454
NM_147150	445815	0.137574025670567
NM_002443	4477	-0.884276119414379
NM_002445	4481	0.839616437277864
NM_012331	4482	1.76339432773774
NM_002447	4486	2.64984832946358
NM_001005217	448831	-5.30600528645495
NM_005949	4494	3.68344262061198
NM_001301267	4495	3.77605421526306
NM_002452	4521	3.39489019561009
NM_002453	4528	3.08876965794917
NM_001291940	4548	0.795085755312005
NM_024010	4552	1.99316226688099
NM_002455	4580	4.23350826895236
NM_001204285	4582	5.14540689418967
NM_018406	4585	-1.33354629825371
NM_152291	4589	-2.0571096920007
NM_015294	4591	1.4869444651838
NM_005592	4593	-5.41468026331464
NM_001048174	4595	2.58927190377877
NM_001114185	4598	1.8764765515206
NM_002462	4599	5.09204917148751
NM_004319	460	-3.39291938828797
NM_001008541	4601	1.49373548292815
NM_005375	4602	0.335664732497703
NM_001144755	4603	1.39343513758052
NM_001254723	4604	1.74831401132392
NM_002466	4605	4.49664681746802
NM_001033082	4610	0.560306468835614
NM_001293233	4613	-0.29553985497981
NM_002468	4615	3.51566359643721
NM_005964	4628	3.5102006767795
NM_002474	4629	3.15742101321071
NM_001164766	463	1.34555499513206
NM_002476	4635	-2.45425538400468
NM_021019	4637	7.35560818535686
NM_053032	4638	4.68292419604905
NM_001080950	4641	5.02815370738301
NM_015194	4642	3.41305896593763
NM_000259	4644	0.367632958264793
NM_001300899	4646	3.89255344880593
NM_000260	4647	-0.684249600984216
NM_001130065	4650	3.71486447363229
NM_001143886	4659	2.51313934907038
NM_001197131	4660	1.52941809946166
NM_001113202	4666	6.12769935577132
NM_001206486	467	2.29090246571682
NM_005968	4670	4.22890852420185
NM_022892	4671	2.3180108682946
NM_004537	4673	3.76252417293519
NM_002482	4678	4.5747158027031
NM_182810	468	7.26248854985163
NM_001278166	4681	5.79023121189113
NM_002484	4682	3.41527858074656
NM_002485	4683	2.77798527633629
NM_000615	4684	0.45438946749111
NM_001127651	4688	1.26829540794608
NM_000631	4689	1.87084548247899
NM_006153	4690	1.17388433965262
NM_002488	4695	4.20759677250115
NM_005000	4698	1.3037217263599
NM_001096	47	2.81101394279508
NM_004543	4703	-3.33709145741196
NM_002491	4709	3.19116126423589
NM_004547	4710	5.71144892689605
NM_002492	4711	3.52765400698905
NM_002493	4712	3.35401861744397
NM_001284368	4714	4.52680212964076
NM_005005	4715	6.16653152077696
NM_001184987	4717	3.53508604426658
NM_004549	4718	3.07901163808308
NM_001199984	4719	1.48005027930768
NM_004550	4720	4.20763531878812
NM_001166102	4723	5.46320019548357
NM_001184979	4725	6.20219651533324
NM_001042681	473	3.25589356581161
NM_021075	4731	2.72280709142754
NM_006154	4734	-0.149067948717995
NM_004404	4735	5.13503707916801
NM_006403	4739	1.92554091973172
NM_005382	4741	-2.75095770791143
NM_001006681	474343	-0.524968000805873
NM_024711	474344	-0.127908602633311
NM_006157	4745	-2.8722762505173
NM_001199400	4750	0.531170352443759
NM_002497	4751	2.3545051200305
NR_027415	4752	0.446065828894875
NM_001145109	4753	0.218934940240159
NM_001172624	4756	1.58136120653299
NM_001160234	476	6.29202845088373
NM_001042492	4763	1.00146772317337
NM_181830	4771	0.869453516222978
NM_172390	4772	2.14230783030959
NM_173091	4773	-1.07858194490815
NM_001145512	4774	1.86262067312712
NM_173165	4775	1.89681263106049
NM_001288802	4776	2.19941650433962
NM_001136023	4778	-1.71529552360585
NM_001256213	478	-1.60458283044452
NM_006164	4780	3.37810298224049
NM_001282787	4781	3.32000870281506
NM_005597	4782	3.49011571826967
NM_005384	4783	2.88831894359953
NM_002501	4784	4.59092351264377
NM_003998	4790	1.67663908809755
NM_002502	4791	4.66293811241327
NR_040515	4793	3.41852226705365
NM_005007	4795	-0.0265046625902221
NM_001143835	4798	1.74750425052006
NM_147134	4799	2.11484592053831
NM_002197	48	1.65373341596525
NM_001001734	480	-4.7122618985514
NM_021705	4800	1.68860007103821
NM_014223	4802	2.75886575006668
NM_001003796	4809	4.83383318020396
NM_001291867	4810	-2.85678331421852
NM_001294346	4815	1.53865218653661
NM_005600	4817	2.54188030528298
NM_001303263	482	0.0624598987115851
NR_046072	4824	-0.225945278059582
NM_181689	4826	-0.915415847875874
NM_021077	4828	2.36448383257147
NM_000269	4830	5.96045463749612
NM_001018139	4831	7.16714697323527
NM_005009	4833	5.98596308304311
NM_000904	4835	3.32542474710228
NM_001258308	4839	3.47706724188128
NM_007363	4841	4.71514133909705
NM_001204214	4842	-3.69546274574056
NM_000603	4846	1.58023951132397
NM_001199302	4848	3.43342983551782
NM_001190849	4850	0.182095843752339
NM_024408	4853	3.66736264030968
NM_006491	4857	0.704403686109159
NM_001680	486	-1.54528448286585
NM_001128178	4867	-0.664663711055968
NM_002520	4869	6.71377345630972
NM_001286075	487	0.226985349383573
NM_170665	488	3.1842705780955
NM_001204375	4883	0.283383223879822
NM_005173	489	3.78326906395575
NM_001174127	4891	1.39284515289953
NM_005010	4897	-2.1215148752572
NM_001101662	4898	4.03754812175087
NM_001040110	4899	0.57090575278356
NM_001682	490	2.28924018184069
NM_006176	4900	1.94400418328169
NM_006178	4905	1.849745719931
NM_002526	4907	0.939698848577641
NM_002527	4908	-2.34924224350412
NM_001001331	491	-2.64653785445079
NM_001012331	4914	-2.69572615873868
NM_001007097	4915	2.95696646861504
NM_001007156	4916	0.803703847340072
NM_005012	4919	0.719512590794572
NM_021949	492	-2.9162314455786
NM_006182	4921	0.926709775581617
NR_104476	4926	4.81167990970004
NM_016320	4928	2.57519849758155
NM_001684	493	3.15088474958083
NM_002533	4931	1.83084554707223
NR_111973	493754	1.67218201586739
NM_016816	4938	3.93421046285266
NM_016817	4939	2.74236066877076
NM_001199285	493911	-1.91766739112527
NM_019610	494115	0.613651493052136
NR_026564	494141	-1.12240688787297
NM_000274	4942	4.14931982819131
NR_046357	494470	-0.359227237988441
NM_004152	4946	7.0433515741953
NM_002537	4947	4.00361763669408
NM_000275	4948	-1.06301330905584
NM_001587	4952	1.41010549469776
NM_001287190	4953	3.72867701709103
NM_001242352	4957	2.18281475165969
NM_002541	4967	3.70451437684639
NM_016819	4968	1.26710825003715
NM_014057	4969	-0.0238615901777619
NR_033314	497258	0.103297578015463
NM_002543	4973	0.172265685617727
NM_130831	4976	0.736748958860269
NM_001035005	497661	2.14083909594661
NM_004046	498	5.62788356585361
NM_020727	49854	-0.572881449757821
NM_020843	49855	3.20808633284645
NM_000912	4986	-1.10332064679833
NM_000913	4987	-0.568718747356812
NM_001285522	4988	-0.90065434307184
NM_004153	4998	0.0314002500375335
NM_006190	4999	1.03993940618989
NM_001190881	5000	5.16586448869079
NM_002553	5001	1.77243317628731
NM_002555	5002	3.15145042501927
NM_001302862	5003	-1.26531915717685
NM_001182	501	2.76074318778031
NM_005602	5010	1.62826812203175
NM_014562	5013	1.09780918265765
NM_002560	5025	2.03004567538186
NM_002561	5026	-0.719348685682524
NM_002562	5027	-0.84630078176844
NM_002564	5029	-0.214829678449472
NM_176797	5031	0.0916017327196677
NM_000917	5033	1.99215831708939
NM_001289823	5045	4.8882341640438
NM_138319	5046	0.628802424328113
NM_002571	5047	-2.92527800963118
NM_001172478	50484	0.287868328376475
NM_001127207	50485	2.03446740215666
NM_153827	50488	3.71248414715985
NR_110282	5049	2.91671291388281
NM_001145940	5050	4.17750045645375
NM_001291929	50507	-1.48889783019821
NM_153694	50511	-0.803387975057205
NM_018413	50515	0.8714889592062
NM_181697	5052	6.77947366894757
NM_002575	5055	1.67929379348277
NM_002576	5058	3.08758648961249
NM_021808	50614	-2.93046691075865
NM_021798	50615	-0.21924471791261
NM_130840	50617	-1.28012414954136
NM_019595	50618	3.26162012094919
NM_022034	50624	-2.07442471151643
NM_138496	50626	4.80576645499794
NM_002578	5063	0.258615382069265
NM_001001891	50636	-0.756913618728358
NM_002579	5064	2.59544504829785
NM_001256011	50640	1.32730347295145
NM_032995	50649	1.64289667589696
NM_001128615	50650	0.576217267696034
NM_138821	5066	2.78038892856994
NM_013988	5071	-0.755415498652024
NM_015726	50717	3.80031637959738
NM_001134477	5073	2.85909346760629
NM_001257096	5075	-2.25980813567445
NM_001127366	5077	-4.14078033746498
NM_016734	5079	0.923870202529456
NM_001258465	5080	-4.97049382167594
NM_001301210	50804	0.446958056675815
NM_016358	50805	1.93572871394646
NM_018482	50807	2.79535531883349
NM_001199856	50808	1.8158865963793
NM_001135254	5081	-1.78588208844529
NM_001164094	50813	3.60675486773751
NM_015922	50814	2.86296604852075
NM_001040438	50854	2.30524661163557
NM_001037281	50855	0.846531815498119
NM_016184	50856	-1.4077233317767
NM_001276310	50861	3.03531126332297
NM_001048209	50863	0.428930373667657
NM_001204961	5087	2.90680764412357
NM_001001973	509	5.89122071489457
NM_006195	5090	1.03394272688418
NM_000920	5091	2.56111540815774
NM_000281	5092	4.8298674505182
NM_016952	50937	-0.197014357155405
NM_031989	5094	3.68262426926028
NM_001077196	50940	-1.9676174873917
NM_001114377	50943	0.777999425341899
NM_000282	5095	0.569238515228366
NM_000532	5096	3.31408180202507
NM_001278615	5097	2.64466539212382
NM_032403	5098	4.33835507789957
NM_001173523	5099	-0.151745840067503
NM_016040	50999	0.910300069293403
NM_004035	51	1.22773261694753
NM_002590	5100	-1.73502271776926
NM_001142541	51000	2.18399106834617
NM_015942	51001	3.33862780369668
NM_182476	51004	1.92170365069106
NM_015944	51005	3.36010851787378
NM_015945	51006	2.9447647024803
NM_001198799	51008	1.0535299667601
NM_016041	51009	1.43955326642164
NM_020403	5101	-2.11406401082017
NM_016042	51010	1.76020218650478
NM_016045	51012	3.2187087874349
NM_016053	51019	2.43877243452476
NM_197962	51022	2.47399420950533
NM_016067	51023	0.796027629293345
NM_016075	51028	2.41391805274542
NM_016076	51029	1.79067994679226
NM_001286077	51035	4.90475382534769
NR_049765	51043	4.07902566461365
NM_015895	51053	1.86279281056304
NM_015910	51057	-0.307908169062804
NM_015911	51058	2.55061445110243
NM_004563	5106	2.55525251541195
NM_015913	51060	3.35596435562187
NM_015914	51061	3.38977308816994
NM_181598	51062	0.717450623605374
NR_046344	51063	1.95128780408688
NM_001256748	51066	-1.14665479632828
NM_015950	51069	3.6414678697109
NM_001270960	51070	4.36349308201065
NM_015954	51071	3.16553293250269
NM_001301833	51072	3.06407117697441
NM_146387	51073	4.38560317719521
NM_015959	51075	3.4751495293765
NM_015963	51078	4.16944460958464
NM_015972	51082	3.54797652500092
NM_032951	51085	0.591249028920554
NM_001171654	51088	2.35092316217009
NM_015997	51093	3.03225788869487
NM_001290553	51094	4.57807514915791
NM_182916	51095	1.3529443712751
NM_001303458	51098	1.34386655503098
NM_001252049	5110	2.76979448207763
NM_016009	51100	2.57846122997004
NM_016011	51102	2.16666622839085
NM_016013	51103	0.724522253152641
NM_001025780	51104	1.00267837391929
NM_001277196	51105	3.49790016250775
NM_016022	51107	4.04844698592752
NM_016025	51108	2.40189628358181
NM_016026	51109	3.73993809713486
NM_182649	5111	4.85031579188471
NM_016028	51111	1.71396122142766
NM_016032	51114	2.62747188875857
NM_016033	51115	1.85347841718853
NM_016034	51116	3.96091162979663
NM_016096	51123	3.41362053236831
NM_016099	51125	3.67330680699937
NM_016100	51126	4.56683423243911
NM_001134855	51127	1.38699469118048
NM_001033503	51128	1.45252858041132
NM_139314	51129	3.90397215610388
NM_145863	51130	1.29153330160788
NM_001040444	51131	2.42360902300329
NM_016120	51132	1.31953179511072
NM_001042399	51134	1.23879792279108
NM_001145258	51135	1.48073552613091
NM_016129	51138	1.98041833192684
NM_016162	51147	2.44527915355683
NM_001286760	51148	4.95823181899291
NM_001017987	51149	3.2095818234867
NM_016176	51150	5.67467015574545
NM_016180	51151	-5.22547764627418
NM_016185	51155	5.07000701960661
NM_001163423	51157	3.10705757819892
NM_016208	51160	6.50788825186791
NM_001171741	51161	-0.237125843019392
NM_201446	51162	4.65598261145344
NM_016221	51164	2.43516587661066
NM_016228	51166	0.0125622341861299
NM_001193613	51174	1.3167952539778
NM_001166119	51176	0.441658795840533
NM_016274	51177	3.99988319415329
NM_016527	51179	-5.79350024475832
NM_016286	51181	5.71353347838041
NM_016299	51182	2.54811405291252
NM_016301	51184	1.42901213149641
NM_016302	51185	2.23420642271779
NM_016303	51186	4.16037671071938
NM_002768	5119	5.05019777933244
NM_016951	51192	2.05452578975062
NM_016331	51193	1.84547924124738
NM_016338	51194	-0.402893035624524
NM_001303533	51195	1.1085134577802
NM_001165979	51196	-0.0995098208884915
NM_020921	51199	0.852312626439782
NM_016352	51200	1.03086345068019
NM_016355	51202	3.77021190510576
NM_018454	51203	2.0817471051431
NM_001256017	51206	0.0507098610058314
NM_001002026	51208	-4.45101285599687
NM_000439	5122	-2.1538725534015
NM_001102454	51222	2.99386880201753
NM_016428	51225	2.05861139991254
NM_153682	51227	1.91243019606294
NM_016440	51231	1.34600809040883
NM_016454	51234	4.70690907707371
NM_016468	51241	1.89312880708453
NM_001272082	51246	4.22218302685492
NM_016480	51247	3.9479999792817
NM_006200	5125	-0.744642480591425
NM_016487	51250	1.2039508679564
NM_001002010	51251	2.36961160554502
NM_001172667	51252	1.27069493450325
NM_001143965	51256	1.84161795934165
NM_016496	51257	2.98052876642173
NM_016499	51259	1.85965971793196
NM_002594	5126	-3.10121266162392
NM_016500	51260	3.05992671102616
NM_145212	51263	1.64590035578532
NM_016508	51265	-1.28234183385714
NM_001297750	51267	-1.80810674620252
NM_006201	5127	4.88933041035781
NM_001171204	51271	3.23419692919373
NM_001098787	51272	3.89172277908718
NM_016536	51276	-0.474138419576116
NM_016544	51277	-1.2611017042368
NM_016546	51279	3.02575570818952
NM_001170464	5128	0.525657032569655
NM_016548	51280	3.34963261293389
NM_017844	51281	0.654556904187836
NM_033630	51282	4.61264106356592
NM_212502	5129	3.82683333369763
NM_016573	51291	2.85203139266321
NM_001002002	51292	2.68627000005661
NM_016579	51293	4.19220132599775
NM_016581	51295	3.12143787442393
NM_016582	51296	2.8258374849403
NM_016585	51298	-2.7233706372618
NM_001278710	51299	2.18847661550997
NM_001687	513	4.59672961422547
NM_016593	51302	-0.201802270225138
NM_016594	51303	3.28661883869678
NM_001135179	51304	0.940462397596397
NM_001282534	51305	-3.20826706832317
NM_016603	51306	0.105072892868592
NM_016605	51307	2.29236510998183
NM_001271803	51308	0.345435102982
NM_020372	51310	2.12548639390237
NM_001128424	51313	1.31990668115109
NM_016618	51315	2.90122166819805
NM_016619	51316	1.19580174666746
NM_001101802	51317	1.69350909667223
NM_016622	51318	1.54368219108722
NM_016625	51319	4.08263482486543
NM_001033572	51321	2.80539906178633
NM_016628	51322	3.46072473013934
NM_001127889	51324	3.63548466931251
NM_001113738	51326	0.54461836229049
NM_001278379	51329	4.91452422509947
NM_001142305	51333	1.3022968502565
NM_001300783	51334	-0.466355132461015
NR_028052	51335	4.43479165195128
NM_148975	51338	0.497752366865535
NR_046093	51339	0.0413985680354775
NM_001199463	5134	1.10440378980728
NM_001278628	51340	1.86673317231137
NM_016263	51343	3.60898346310732
NM_016523	51348	-3.09711218613265
NR_120548	51352	-0.029180923359208
NM_001258313	5136	-2.43949379134062
NM_015892	51363	1.09334770044709
NM_001206961	51365	-1.53637969241038
NM_015902	51366	2.23825721009721
NM_015918	51367	3.56743114843765
NM_001243726	51368	3.72606241115041
NM_001191057	5137	-2.96583561800991
NM_001170795	51374	5.3665590569662
NM_015976	51375	1.41377072591982
NM_001199263	51377	1.59728626692466
NM_015986	51379	1.72815761864784
NM_001243784	5138	-0.560180905738517
NM_001244706	51380	3.04773529527396
NM_016087	51384	-4.79645512474718
NM_016091	51386	5.55472627175521
NM_016101	51388	2.59939292847932
NM_015952	51389	3.20907100553389
NM_000921	5139	-1.68804919426783
NM_001286587	51390	2.8168589383068
NM_016147	51400	3.87767265200736
NM_001111308	5141	0.290786522361059
NM_016293	51411	1.76631210160715
NM_001037339	5142	2.72051160885132
NM_016201	51421	3.10599735607829
NM_016203	51422	0.919884525968152
NR_104149	51427	0.132518519028151
NR_040546	5143	0.273583774499096
NM_001282750	51430	1.25237548448896
NM_001137559	51433	4.12883749218862
